Track ID,Name,Artist,Album Artist,Album,Genre,Comments,Kind,Size,Total Time,Track Number,Year,Bit Rate,Track Count,Composer,Publisher,Location,File Folder Count,Library Folder Count,Date Modified,Date Added
71,Introjection,Neon Genesis Evangelion,Neon Genesis Evangelion,Neon Genesis Evangelion,Soundtrack,,MPEG audio file,2354996,147000,16,,128,,,,file://localhost/G:%5CShared%20Music%5C001Neon%20Genesis%20Evangelion%5CNeon%20Genesis%20Evangelion%20-%20Introjection.mp3,-1,-1,2008-07-04T04:09:38Z,2023-10-23T02:03:10Z
72,Jesus Bleibet Meine Freude,Neon Genesis Evangelion,Neon Genesis Evangelion,Neon Genesis Evangelion,Soundtrack,,MPEG audio file,4651264,290000,12,,128,,,,file://localhost/G:%5CShared%20Music%5C001Neon%20Genesis%20Evangelion%5CNeon%20Genesis%20Evangelion%20-%20Jesus%20Bleibet%20Meine%20Freude.mp3,-1,-1,2008-07-04T04:09:38Z,2023-10-23T02:03:10Z
73,"Komm, Süsser Tod",Neon Genesis Evangelion,Neon Genesis Evangelion,Neon Genesis Evangelion,Soundtrack,,MPEG audio file,7462912,466000,11,,128,,,,file://localhost/G:%5CShared%20Music%5C001Neon%20Genesis%20Evangelion%5CNeon%20Genesis%20Evangelion%20-%20Komm%2C%20Su%C3%BCser%20Tod.mp3,-1,-1,2008-07-04T04:09:38Z,2023-10-23T02:03:10Z
74,Mother is the First Other,Neon Genesis Evangelion,Neon Genesis Evangelion,Neon Genesis Evangelion,Soundtrack,,MPEG audio file,2329501,145000,20,,128,,,,file://localhost/G:%5CShared%20Music%5C001Neon%20Genesis%20Evangelion%5CNeon%20Genesis%20Evangelion%20-%20Mother%20is%20the%20First%20Other.mp3,-1,-1,2008-07-04T04:09:38Z,2023-10-23T02:03:10Z
75,Normal Blood,Neon Genesis Evangelion,Neon Genesis Evangelion,Neon Genesis Evangelion,Soundtrack,,MPEG audio file,1889808,117000,3,,128,,,,file://localhost/G:%5CShared%20Music%5C001Neon%20Genesis%20Evangelion%5CNeon%20Genesis%20Evangelion%20-%20Normal%20Blood.mp3,-1,-1,2008-07-04T04:09:39Z,2023-10-23T02:03:10Z
76,Ode to Joy (Choir),Neon Genesis Evangelion,Neon Genesis Evangelion,,Classical,,MPEG audio file,3627264,226000,,,128,,,,file://localhost/G:%5CShared%20Music%5C001Neon%20Genesis%20Evangelion%5CNeon%20Genesis%20Evangelion%20-%20Ode%20to%20Joy%20%28Choir%29.mp3,-1,-1,2008-07-04T04:09:39Z,2023-10-23T02:03:10Z
77,Opening of Dream,Neon Genesis Evangelion,Neon Genesis Evangelion,Neon Genesis Evangelion,Soundtrack,,MPEG audio file,1372792,85000,14,,128,,,,file://localhost/G:%5CShared%20Music%5C001Neon%20Genesis%20Evangelion%5CNeon%20Genesis%20Evangelion%20-%20Opening%20of%20Dream.mp3,-1,-1,2008-07-04T04:09:39Z,2023-10-23T02:03:11Z
78,Pachebel Canon,Neon Genesis Evangelion,Neon Genesis Evangelion,,Other,,MPEG audio file,4995328,312000,,,128,,,,file://localhost/G:%5CShared%20Music%5C001Neon%20Genesis%20Evangelion%5CNeon%20Genesis%20Evangelion%20-%20Pachebel%20Canon.mp3,-1,-1,2008-07-04T04:09:39Z,2023-10-23T02:03:11Z
79,Partita III,Neon Genesis Evangelion,Neon Genesis Evangelion,,,,MPEG audio file,3371932,210000,,,128,,,,file://localhost/G:%5CShared%20Music%5C001Neon%20Genesis%20Evangelion%5CNeon%20Genesis%20Evangelion%20-%20Partita%20III.mp3,-1,-1,2008-07-04T04:09:39Z,2023-10-23T02:03:11Z
80,Passage of Emptiness,Neon Genesis Evangelion,Neon Genesis Evangelion,Neon Genesis Evangelion,Soundtrack,,MPEG audio file,6049337,377000,7,,128,,,,file://localhost/G:%5CShared%20Music%5C001Neon%20Genesis%20Evangelion%5CNeon%20Genesis%20Evangelion%20-%20Passage%20of%20Emptiness.mp3,-1,-1,2008-07-04T04:09:39Z,2023-10-23T02:03:11Z
81,Rei II,Neon Genesis Evangelion,Neon Genesis Evangelion,Neon Genesis Evangelion,Soundtrack,,MPEG audio file,2120249,176000,,,96,,,,file://localhost/G:%5CShared%20Music%5C001Neon%20Genesis%20Evangelion%5CNeon%20Genesis%20Evangelion%20-%20Rei%20II.mp3,-1,-1,2008-07-04T04:09:40Z,2023-10-23T02:03:11Z
82,Rei,Neon Genesis Evangelion,Neon Genesis Evangelion,,,,MPEG audio file,2865408,179000,,,128,,,,file://localhost/G:%5CShared%20Music%5C001Neon%20Genesis%20Evangelion%5CNeon%20Genesis%20Evangelion%20-%20Rei.mp3,-1,-1,2008-07-04T04:09:40Z,2023-10-23T02:03:11Z
83,Ritsuko,Neon Genesis Evangelion,Neon Genesis Evangelion,,,,MPEG audio file,2947328,184000,,,128,,,,file://localhost/G:%5CShared%20Music%5C001Neon%20Genesis%20Evangelion%5CNeon%20Genesis%20Evangelion%20-%20Ritsuko.mp3,-1,-1,2008-07-04T04:09:40Z,2023-10-23T02:03:11Z
84,Separation Anxeity,Neon Genesis Evangelion,Neon Genesis Evangelion,Neon Genesis Evangelion,Soundtrack,,MPEG audio file,2377148,148000,15,,128,,,,file://localhost/G:%5CShared%20Music%5C001Neon%20Genesis%20Evangelion%5CNeon%20Genesis%20Evangelion%20-%20Separation%20Anxeity.mp3,-1,-1,2008-07-04T04:09:40Z,2023-10-23T02:03:11Z
85,Splitting of the Breast,Neon Genesis Evangelion,Neon Genesis Evangelion,Neon Genesis Evangelion,Soundtrack,,MPEG audio file,2170258,135000,18,,128,,,,file://localhost/G:%5CShared%20Music%5C001Neon%20Genesis%20Evangelion%5CNeon%20Genesis%20Evangelion%20-%20Splitting%20of%20the%20Breast.mp3,-1,-1,2008-07-04T04:09:40Z,2023-10-23T02:03:11Z
86,Substitute Invasion,Neon Genesis Evangelion,Neon Genesis Evangelion,Neon Genesis Evangelion,Soundtrack,,MPEG audio file,3369801,210000,5,,128,,,,file://localhost/G:%5CShared%20Music%5C001Neon%20Genesis%20Evangelion%5CNeon%20Genesis%20Evangelion%20-%20Substitute%20Invasion.mp3,-1,-1,2008-07-04T04:09:40Z,2023-10-23T02:03:11Z
87,Thanatos - If I Can't Be Yours,Neon Genesis Evangelion,Neon Genesis Evangelion,Neon Genesis Evangelion,Soundtrack,,MPEG audio file,4695150,293000,8,,128,,,,file://localhost/G:%5CShared%20Music%5C001Neon%20Genesis%20Evangelion%5CNeon%20Genesis%20Evangelion%20-%20Thanatos%20-%20If%20I%20Can%27t%20Be%20Yours.mp3,-1,-1,2008-07-04T04:09:40Z,2023-10-23T02:03:11Z
88,Thanatos,Neon Genesis Evangelion,Neon Genesis Evangelion,Evangelion,Other,,MPEG audio file,3360987,210000,,,128,,,,file://localhost/G:%5CShared%20Music%5C001Neon%20Genesis%20Evangelion%5CNeon%20Genesis%20Evangelion%20-%20Thanatos.MP3,-1,-1,2008-07-04T04:09:41Z,2023-10-23T02:03:11Z
89,The Heady Feeling of Freedom,Neon Genesis Evangelion,Neon Genesis Evangelion,Neon Genesis Evangelion,Soundtrack,,MPEG audio file,1760658,109000,21,,128,,,,file://localhost/G:%5CShared%20Music%5C001Neon%20Genesis%20Evangelion%5CNeon%20Genesis%20Evangelion%20-%20The%20Heady%20Feeling%20of%20Freedom.mp3,-1,-1,2008-07-04T04:09:41Z,2023-10-23T02:03:11Z
90,The Sorrow of Losing the Object of One's Dependence,Neon Genesis Evangelion,Neon Genesis Evangelion,Neon Genesis Evangelion,Soundtrack,,MPEG audio file,1494000,93000,13,,128,,,,file://localhost/G:%5CShared%20Music%5C001Neon%20Genesis%20Evangelion%5CNeon%20Genesis%20Evangelion%20-%20The%20Sorrow%20of%20Losing%20the%20Object%20of.mp3,-1,-1,2008-07-04T04:09:41Z,2023-10-23T02:03:11Z
91,"Those women longed for the touch of others' lips, and thus invited their kisses",Neon Genesis Evangelion,Neon Genesis Evangelion,Neon Genesis Evangelion,Soundtrack,,MPEG audio file,2253432,140000,6,,128,,,,file://localhost/G:%5CShared%20Music%5C001Neon%20Genesis%20Evangelion%5CNeon%20Genesis%20Evangelion%20-%20Those%20women%20longed%20for%20the%20touch%20o.mp3,-1,-1,2008-07-04T04:09:41Z,2023-10-23T02:03:11Z
92,"Three of Me, One of Someone Else",Neon Genesis Evangelion,Neon Genesis Evangelion,Neon Genesis Evangelion,Soundtrack,,MPEG audio file,2261791,141000,11,,128,,,,file://localhost/G:%5CShared%20Music%5C001Neon%20Genesis%20Evangelion%5CNeon%20Genesis%20Evangelion%20-%20Three%20of%20Me%2C%20One%20of%20Someone%20Else.mp3,-1,-1,2008-07-04T04:09:41Z,2023-10-23T02:03:11Z
93,Violin Sad Symphony,Neon Genesis Evangelion,Neon Genesis Evangelion,,Soundtrack,,MPEG audio file,1713663,107000,,,128,,,,file://localhost/G:%5CShared%20Music%5C001Neon%20Genesis%20Evangelion%5CNeon%20Genesis%20Evangelion%20-%20Violin%20Sad%20Symphony.mp3,-1,-1,2008-07-04T04:09:41Z,2023-10-23T02:03:11Z
94,LSF,Kasabian,Kasabian,,Other,Chart Singles,MPEG audio file,4840498,201000,,,192,,,,file://localhost/G:%5CShared%20Music%5C001Quemar%5Ckasabian%20-%20lsf.mp3,-1,-1,2008-07-04T04:09:43Z,2023-10-23T02:03:11Z
95,Kindertraum (Club Mix),Melotron,Melotron,Kindertraum v2.0 (MCD),Synthpop,,MPEG audio file,3520025,219000,,1999,128,,,,file://localhost/G:%5CShared%20Music%5C001Quemar%5CMelotron%20-%20Kindertraum%20%28Clubmix%29.MP3,-1,-1,2008-07-04T04:09:43Z,2023-10-23T02:03:11Z
96,That Great Love Sound,The Raveonettes,The Raveonettes,TBA,,,MPEG audio file,4069376,203000,,2002,160,,,,file://localhost/G:%5CShared%20Music%5C001Quemar%5CThe%20Raveonettes%20-%20That%20Great%20Love%20Sound.mp3,-1,-1,2008-07-04T04:09:43Z,2023-10-23T02:03:11Z
97,01 I am the dark,Snake Skin,Snake Skin,Music for the lost,genre,,MPEG audio file,4086891,255000,1,,128,,,,file://localhost/G:%5CShared%20Music%5C001Snake%20Skin%5CSnake%20Skin%20-%2001%20I%20am%20the%20dark.mp3,-1,-1,2008-07-04T04:09:44Z,2023-10-23T02:03:11Z
98,02 Furious Stars,Snake Skin,Snake Skin,Music for the lost,genre,,MPEG audio file,5749115,359000,2,,128,,,,file://localhost/G:%5CShared%20Music%5C001Snake%20Skin%5CSnake%20Skin%20-%2002%20Furious%20Stars.mp3,-1,-1,2008-07-04T04:09:44Z,2023-10-23T02:03:12Z
99,03 Melissa,Snake Skin,Snake Skin,Music for the lost,genre,,MPEG audio file,4268285,266000,3,,128,,,,file://localhost/G:%5CShared%20Music%5C001Snake%20Skin%5CSnake%20Skin%20-%2003%20Melissa.mp3,-1,-1,2008-07-04T04:09:44Z,2023-10-23T02:03:12Z
100,04 Waking a Lie,Snake Skin,Snake Skin,Music for the lost,genre,,MPEG audio file,3892958,243000,4,,128,,,,file://localhost/G:%5CShared%20Music%5C001Snake%20Skin%5CSnake%20Skin%20-%2004%20Waking%20a%20Lie.mp3,-1,-1,2008-07-04T04:09:44Z,2023-10-23T02:03:12Z
101,05 Longgonelost,Snake Skin,Snake Skin,Music for the lost,genre,,MPEG audio file,4755208,297000,5,,128,,,,file://localhost/G:%5CShared%20Music%5C001Snake%20Skin%5CSnake%20Skin%20-%2005%20Longgonelost.mp3,-1,-1,2008-07-04T04:09:44Z,2023-10-23T02:03:12Z
102,06 Panicky Joy,Snake Skin,Snake Skin,Music for the lost,genre,,MPEG audio file,4784883,298000,6,,128,,,,file://localhost/G:%5CShared%20Music%5C001Snake%20Skin%5CSnake%20Skin%20-%2006%20Panicky%20Joy.mp3,-1,-1,2008-07-04T04:09:45Z,2023-10-23T02:03:12Z
103,07 Cinderella,Snake Skin,Snake Skin,Music for the lost,genre,,MPEG audio file,4655734,290000,7,,128,,,,file://localhost/G:%5CShared%20Music%5C001Snake%20Skin%5CSnake%20Skin%20-%2007%20Cinderella.mp3,-1,-1,2008-07-04T04:09:45Z,2023-10-23T02:03:12Z
104,08 Symphony of Pain,Snake Skin,Snake Skin,Music for the lost,genre,,MPEG audio file,3820233,238000,8,,128,,,,file://localhost/G:%5CShared%20Music%5C001Snake%20Skin%5CSnake%20Skin%20-%2008%20Symphony%20of%20Pain.mp3,-1,-1,2008-07-04T04:09:45Z,2023-10-23T02:03:12Z
105,09 Come as you Are,Snake Skin,Snake Skin,Music for the lost,genre,,MPEG audio file,4983414,311000,9,,128,,,,file://localhost/G:%5CShared%20Music%5C001Snake%20Skin%5CSnake%20Skin%20-%2009%20Come%20as%20you%20Are.mp3,-1,-1,2008-07-04T04:09:45Z,2023-10-23T02:03:12Z
106,Basket Case,Green Day,Green Day,Dookie,Classic Pop Punk,8/10,MPEG audio file,2933731,183000,7,1994,128,,,,file://localhost/G:%5CShared%20Music%5C002GreenDay%5CGreen%20Day%20-%20Basket%20Case.mp3,-1,-1,2010-06-10T04:36:08Z,2023-10-23T02:03:12Z
107,"Blood, Sex And Booze",Green Day,Green Day,Warning,Other,,MPEG audio file,3419870,213000,,,128,,,,file://localhost/G:%5CShared%20Music%5C002GreenDay%5CGreen%20Day%20-%20Blood%2C%20Sex%20And%20Booze.mp3,-1,-1,2008-07-04T04:09:46Z,2023-10-23T02:03:12Z
108,Castaway,Green Day,Green Day,Warning,Other,,MPEG audio file,3721219,232000,,,128,,,,file://localhost/G:%5CShared%20Music%5C002GreenDay%5CGreen%20Day%20-%20Castaway.mp3,-1,-1,2008-07-04T04:09:46Z,2023-10-23T02:03:12Z
109,Church On Sunday,Green Day,Green Day,Warning,Other,,MPEG audio file,3176200,198000,,,128,,,,file://localhost/G:%5CShared%20Music%5C002GreenDay%5CGreen%20Day%20-%20Church%20On%20Sunday.mp3,-1,-1,2008-07-04T04:09:46Z,2023-10-23T02:03:12Z
110,Deadbeat Holiday,Green Day,Green Day,Warning,Other,,MPEG audio file,3445784,215000,,,128,,,,file://localhost/G:%5CShared%20Music%5C002GreenDay%5CGreen%20Day%20-%20Deadbeat%20Holiday.mp3,-1,-1,2008-07-04T04:09:46Z,2023-10-23T02:03:12Z
111,Fashion Victim,Green Day,Green Day,Warning,Other,,MPEG audio file,2698055,168000,,,128,,,,file://localhost/G:%5CShared%20Music%5C002GreenDay%5CGreen%20Day%20-%20Fashion%20Victim.mp3,-1,-1,2008-07-04T04:09:46Z,2023-10-23T02:03:12Z
112,Hitchin' A Ride,Green Day,Green Day,Nimrod,Alternative,,MPEG audio file,2773048,173000,,1998,128,,,,file://localhost/G:%5CShared%20Music%5C002GreenDay%5CGreen%20Day%20-%20Hitchin%27%20A%20Ride.MP3,-1,-1,2008-07-04T04:09:47Z,2023-10-23T02:03:12Z
113,Hold On,Green Day,Green Day,Warning,Other,,MPEG audio file,2831801,176000,,,128,,,,file://localhost/G:%5CShared%20Music%5C002GreenDay%5CGreen%20Day%20-%20Hold%20On.mp3,-1,-1,2008-07-04T04:09:47Z,2023-10-23T02:03:12Z
114,Long View,Green Day,Green Day,,,,MPEG audio file,3815552,238000,,,128,,,,file://localhost/G:%5CShared%20Music%5C002GreenDay%5CGreen%20Day%20-%20Long%20View.mp3,-1,-1,2008-07-04T04:09:47Z,2023-10-23T02:03:12Z
115,Macy´s Day Parade,Green Day,Green Day,Warning,Other,,MPEG audio file,3431155,214000,,,128,,,,file://localhost/G:%5CShared%20Music%5C002GreenDay%5CGreen%20Day%20-%20Macy%C2%B4s%20Day%20Parade.mp3,-1,-1,2008-07-04T04:09:47Z,2023-10-23T02:03:12Z
116,Maria,Green Day,Green Day,,,,MPEG audio file,3387500,211000,,,128,,,,file://localhost/G:%5CShared%20Music%5C002GreenDay%5CGreen%20Day%20-%20Maria.mp3,-1,-1,2008-07-04T04:09:47Z,2023-10-23T02:03:12Z
117,Minority,Green Day,Green Day,Warning,Other,,MPEG audio file,2711011,169000,,,128,,,,file://localhost/G:%5CShared%20Music%5C002GreenDay%5CGreen%20Day%20-%20Minority.mp3,-1,-1,2008-07-04T04:09:48Z,2023-10-23T02:03:12Z
118,Misery,Green Day,Green Day,Warning,Other,,MPEG audio file,4894848,305000,,,128,,,,file://localhost/G:%5CShared%20Music%5C002GreenDay%5CGreen%20Day%20-%20Misery.mp3,-1,-1,2008-07-04T04:09:48Z,2023-10-23T02:03:12Z
119,Poprocks and Coke,Green Day,Green Day,,Blues,,MPEG audio file,2647481,165000,,,128,,,,file://localhost/G:%5CShared%20Music%5C002GreenDay%5CGreen%20Day%20-%20Poprocks%20and%20Coke.mp3,-1,-1,2008-07-04T04:09:48Z,2023-10-23T02:03:12Z
120,Time of Your Life,Green Day,Green Day,Nimrod,Alternative,,MPEG audio file,2478080,154000,,1998,128,,,,file://localhost/G:%5CShared%20Music%5C002GreenDay%5CGreen%20Day%20-%20Time%20Of%20Your%20Life.mp3,-1,-1,2008-07-04T04:09:48Z,2023-10-23T02:03:12Z
121,Waiting,Green Day,Green Day,Warning,Other,,MPEG audio file,3103893,193000,,,128,,,,file://localhost/G:%5CShared%20Music%5C002GreenDay%5CGreen%20Day%20-%20Waiting.mp3,-1,-1,2008-07-04T04:09:48Z,2023-10-23T02:03:13Z
122,Warning,Green Day,Green Day,Warning,Other,,MPEG audio file,3556125,222000,,,128,,,,file://localhost/G:%5CShared%20Music%5C002GreenDay%5CGreen%20Day%20-%20Warning.mp3,-1,-1,2008-07-04T04:09:49Z,2023-10-23T02:03:13Z
123,When I Come Around,Green Day,Green Day,Dookie,Classic Pop Punk,,MPEG audio file,2854912,178000,10,1994,128,,,,file://localhost/G:%5CShared%20Music%5C002GreenDay%5CGreen%20Day%20-%20When%20I%20Come%20Around.mp3,-1,-1,2010-06-10T04:36:08Z,2023-10-23T02:03:13Z
124,Bullet Ride,In Flames,In Flames,Clayman,Rock,,MPEG audio file,4520484,282000,,,128,,,,file://localhost/G:%5CShared%20Music%5C002In%20Flames%5CIn%20Flames%20-%20Bullet%20Ride.mp3,-1,-1,2008-07-04T04:09:49Z,2023-10-23T02:03:13Z
125,Clayman,In Flames,In Flames,Clayman,Rock,,MPEG audio file,3338913,208000,,,128,,,,file://localhost/G:%5CShared%20Music%5C002In%20Flames%5CIn%20Flames%20-%20Clayman.mp3,-1,-1,2008-07-04T04:09:49Z,2023-10-23T02:03:13Z
126,Cloud Connected,In Flames,In Flames,,,,MPEG audio file,3563903,222000,,,128,,,,file://localhost/G:%5CShared%20Music%5C002In%20Flames%5CIn%20Flames%20-%20Cloud%20Connected.mp3,-1,-1,2008-07-04T04:09:49Z,2023-10-23T02:03:13Z
127,Dead Eternity,In Flames,In Flames,,,,MPEG audio file,4827530,301000,,,128,,,,file://localhost/G:%5CShared%20Music%5C002In%20Flames%5CIn%20Flames%20-%20Dead%20Eternity.mp3,-1,-1,2008-07-04T04:09:50Z,2023-10-23T02:03:13Z
128,December Flower,In Flames,In Flames,The Jester Race,default,,MPEG audio file,4016384,250000,8,,128,,,,file://localhost/G:%5CShared%20Music%5C002In%20Flames%5CIn%20Flames%20-%20December%20Flower.mp3,-1,-1,2008-07-04T04:09:50Z,2023-10-23T02:03:13Z
129,Dialogue With The Stars,In Flames,In Flames,Whoracle,Metal,,MPEG audio file,2894751,180000,,,128,,,,file://localhost/G:%5CShared%20Music%5C002In%20Flames%5CIn%20Flames%20-%20Dialogue%20With%20The%20Stars.mp3,-1,-1,2008-07-04T04:09:50Z,2023-10-23T02:03:13Z
130,Embody The Invisible (Live),In Flames,In Flames,THE TOKYO SHOWDOWN LIVE IN JA,,,MPEG audio file,3559966,222000,,,128,,,,file://localhost/G:%5CShared%20Music%5C002In%20Flames%5CIn%20Flames%20-%20Embody%20The%20Invisible%20%28Live%29.mp3,-1,-1,2008-07-04T04:09:50Z,2023-10-23T02:03:13Z
131,Embody The Invisible,In Flames,In Flames,Colony,Other,,MPEG audio file,3493181,218000,,,128,,,,file://localhost/G:%5CShared%20Music%5C002In%20Flames%5CIn%20Flames%20-%20Embody%20The%20Invisible.mp3,-1,-1,2008-07-04T04:09:50Z,2023-10-23T02:03:13Z
132,Gyroscope,In Flames,In Flames,Whoracle,Metal,,MPEG audio file,3298917,206000,,,128,,,,file://localhost/G:%5CShared%20Music%5C002In%20Flames%5CIn%20Flames%20-%20Gyroscope.mp3,-1,-1,2008-07-04T04:09:50Z,2023-10-23T02:03:13Z
133,In Search For I,In Flames,In Flames,Soundtrack To Your Escape,Rock/Pop,,MPEG audio file,3248303,202000,8,,128,,,,file://localhost/G:%5CShared%20Music%5C002In%20Flames%5CIn%20Flames%20-%20In%20Search%20For%20I.mp3,-1,-1,2008-07-04T04:09:51Z,2023-10-23T02:03:13Z
134,Man Made God,In Flames,In Flames,Colony,Metal,,MPEG audio file,4037782,252000,,,128,,,,file://localhost/G:%5CShared%20Music%5C002In%20Flames%5CIn%20Flames%20-%20Man%20Made%20God.mp3,-1,-1,2008-07-04T04:09:51Z,2023-10-23T02:03:13Z
135,Moonshield,In Flames,In Flames,,Instrumental Rock,,MPEG audio file,4776320,298000,,,128,,,,file://localhost/G:%5CShared%20Music%5C002In%20Flames%5CIn%20Flames%20-%20Moonshield.mp3,-1,-1,2008-07-04T04:09:51Z,2023-10-23T02:03:13Z
136,Only For The Weak,In Flames,In Flames,,,,MPEG audio file,4724158,295000,,,128,,,,file://localhost/G:%5CShared%20Music%5C002In%20Flames%5CIn%20Flames%20-%20Only%20For%20The%20Weak.mp3,-1,-1,2008-07-04T04:09:51Z,2023-10-23T02:03:13Z
137,Ordinary Story,In Flames,In Flames,Colony,Pop,,MPEG audio file,4100981,256000,,,128,,,,file://localhost/G:%5CShared%20Music%5C002In%20Flames%5CIn%20Flames%20-%20Ordinary%20Story.mp3,-1,-1,2008-07-04T04:09:52Z,2023-10-23T02:03:13Z
138,My Sweet Shadow,In Flames,In Flames,Soundtrack To Your Escape,,,MPEG audio file,6691242,278000,6,,192,,,,file://localhost/G:%5CShared%20Music%5C002In%20Flames%5CIn%20Flames%20-%20Soundtrack%20To%20Your%20Escape%20-%2006%20-%20My%20Sweet%20Shadow.mp3,-1,-1,2008-07-04T04:09:52Z,2023-10-23T02:03:13Z
139,Bottled,In Flames,In Flames,Soundtrack To Your Escape,,,MPEG audio file,6173390,257000,12,,192,,,,file://localhost/G:%5CShared%20Music%5C002In%20Flames%5CIn%20Flames%20-%20Soundtrack%20To%20Your%20Escape%20-%2012%20-%20Bottled.mp3,-1,-1,2008-07-04T04:09:52Z,2023-10-23T02:03:13Z
140,The Jester Race,In Flames,In Flames,,Metal,,MPEG audio file,4661882,291000,,,128,,,,file://localhost/G:%5CShared%20Music%5C002In%20Flames%5CIn%20Flames%20-%20The%20Jester%20Race.mp3,-1,-1,2008-07-04T04:09:52Z,2023-10-23T02:03:13Z
141,The New World,In Flames,In Flames,Colony,,,MPEG audio file,3170688,198000,,,128,,,,file://localhost/G:%5CShared%20Music%5C002In%20Flames%5CIn%20Flames%20-%20The%20New%20World.mp3,-1,-1,2008-07-04T04:09:52Z,2023-10-23T02:03:13Z
142,The Quiet Place,In Flames,In Flames,,,,MPEG audio file,5568701,204000,,,217,,,,file://localhost/G:%5CShared%20Music%5C002In%20Flames%5CIn%20Flames%20-%20The%20Quiet%20Place.mp3,-1,-1,2008-07-04T04:09:53Z,2023-10-23T02:03:13Z
143,World Of Promises,In Flames,In Flames,Clayman,misc,"Limited First Edition (with 3D Cover)
Incl. Bonus Track ""World Of Promises""
Plus In Flames Screensaver",MPEG audio file,3684608,230000,12,,128,,,,file://localhost/G:%5CShared%20Music%5C002In%20Flames%5CIN%20FLAMES%20-%20World%20Of%20Promises.mp3,-1,-1,2008-07-04T04:09:53Z,2023-10-23T02:03:13Z
144,Zombie Inc,In Flames,In Flames,Colony,Other,,MPEG audio file,4892509,305000,,,128,,,,file://localhost/G:%5CShared%20Music%5C002In%20Flames%5CIn%20Flames%20-%20Zombie%20Inc.mp3,-1,-1,2008-07-04T04:09:53Z,2023-10-23T02:03:14Z
145,Surfing The Warm Industry,Kashmir,Kashmir,Zitilites,genre,,MPEG audio file,6402223,266000,2,,192,,,,file://localhost/G:%5CShared%20Music%5C002Kashmir%5C02%20-%20Surfing%20The%20Warm%20Industry.mp3,-1,-1,2008-07-04T04:09:53Z,2023-10-23T02:03:14Z
146,Rocket Brothers,Kashmir,Kashmir,Zitilites,Alternative Rock,,MPEG audio file,5230683,326000,1,,128,,,,file://localhost/G:%5CShared%20Music%5C002Kashmir%5CKashmir%20-%20Rocket%20Brothers.mp3,-1,-1,2008-07-04T04:09:53Z,2023-10-23T02:03:14Z
147,Ramparts,Kashmir,Kashmir,Zitilites,Blues,,MPEG audio file,5923074,246000,,,192,,,,file://localhost/G:%5CShared%20Music%5C002Kashmir%5CRamparts.mp3,-1,-1,2008-07-04T04:09:54Z,2023-10-23T02:03:14Z
148,Alles Luge (Sanguis Mix),Lacrimosa,Lacrimosa,Alles Lüge,Other,,MPEG audio file,5963110,372000,2,,128,,,,file://localhost/G:%5CShared%20Music%5C002Lacrimosa%20Acustic%5CLacrimosa%20-%20Alles%20Luge%20%28Sanguis%20Mix%29.mp3,-1,-1,2008-07-06T08:00:22Z,2023-10-23T02:03:14Z
149,Alles Luge (Single),Lacrimosa,Lacrimosa,Alles Lüge,Other,,MPEG audio file,5692815,354000,1,,128,,,,file://localhost/G:%5CShared%20Music%5C002Lacrimosa%20Acustic%5CLacrimosa%20-%20Alles%20Luge%20%28Single%29.mp3,-1,-1,2008-07-06T08:00:47Z,2023-10-23T02:03:14Z
150,Diener Eines Geistes,Lacrimosa,Lacrimosa,Alles Lüge,Other,,MPEG audio file,6406147,400000,3,,128,,,,file://localhost/G:%5CShared%20Music%5C002Lacrimosa%20Acustic%5CLacrimosa%20-%20Diener%20Eines%20Geistes.mp3,-1,-1,2008-07-06T08:00:22Z,2023-10-23T02:03:14Z
151,Ich Bin Der Brennende Komet,Lacrimosa,Lacrimosa,Stolzes Herz,Other,,MPEG audio file,6699554,418000,6,,128,,,,file://localhost/G:%5CShared%20Music%5C002Lacrimosa%20Acustic%5CLacrimosa%20-%20Ich%20Bin%20Der%20Brennende%20Komet.mp3,-1,-1,2008-07-06T08:02:34Z,2023-10-23T02:03:14Z
152,Ruin,Lacrimosa,Lacrimosa,Alles Lüge,Other,,MPEG audio file,6372710,398000,4,,128,,,,file://localhost/G:%5CShared%20Music%5C002Lacrimosa%20Acustic%5CLacrimosa%20-%20Ruin.mp3,-1,-1,2008-07-06T08:00:23Z,2023-10-23T02:03:14Z
153,Schakal (Edit Version),Lacrimosa,Lacrimosa,Schakal,Other,,MPEG audio file,6330505,394000,9,,128,,,,file://localhost/G:%5CShared%20Music%5C002Lacrimosa%20Acustic%5CLacrimosa%20-%20Schakal%20%28Edit%20Version%29.mp3,-1,-1,2008-07-06T08:09:25Z,2023-10-23T02:03:14Z
154,Schakal (Piano Version),Lacrimosa,Lacrimosa,Schakal,Other,,MPEG audio file,5026881,314000,10,,128,,,,file://localhost/G:%5CShared%20Music%5C002Lacrimosa%20Acustic%5CLacrimosa%20-%20Schakal%20%28Piano%20Version%29.mp3,-1,-1,2008-07-06T08:09:00Z,2023-10-23T02:03:14Z
155,Vermachtnis Der Sonne (akustik version),Lacrimosa,Lacrimosa,Schakal,Other,,MPEG audio file,3374689,210000,11,,128,,,,file://localhost/G:%5CShared%20Music%5C002Lacrimosa%20Acustic%5CLacrimosa%20-%20Sonne%20%28Akustik%20Version%29.mp3,-1,-1,2008-07-06T08:09:18Z,2023-10-23T02:03:14Z
